NATMON_IND,Indicateur,LOCATION,Pays,TIME,Temps,Value,Flag Codes,Flags,Notes moyennes
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",CUB,Cuba,2017,2017,1521.0,,,15.804012668569644
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",CUB,Cuba,2018,2018,1149.0,,,14.626731050796135
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",CUB,Cuba,2019,2019,1091.0,,,11.997039281990324
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",CUB,Cuba,2020,2020,1240.0,,,13.68083902220291
E_5T8_FOREIGN_ORG40520,"Etudiants internationaux dans le pays d'accueil d'Amérique latine et des Caraïbes, les deux sexes (nombre)",CUB,Cuba,2021,2021,1393.0,,,15.414662556089532
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",TKL,Tokélaou,2020,2020,,n,Chiffre nul ou négligeable,16.329171122765796
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",TKL,Tokélaou,2020,2020,,n,Chiffre nul ou négligeable,14.766437775428184
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",SYC,Seychelles,2017,2017,,n,Chiffre nul ou négligeable,19.71392821735408
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",SYC,Seychelles,2018,2018,,n,Chiffre nul ou négligeable,10.46226400470856
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",SYC,Seychelles,2019,2019,,n,Chiffre nul ou négligeable,16.582079130268983
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",SYC,Seychelles,2020,2020,,n,Chiffre nul ou négligeable,19.095579017878258
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",SYC,Seychelles,2021,2021,,n,Chiffre nul ou négligeable,12.36564211113225
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",SYC,Seychelles,2022,2022,,n,Chiffre nul ou négligeable,12.137071880691376
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",CAN,Canada,2017,2017,12756.0,,,17.622328074825823
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",CAN,Canada,2018,2018,13611.71132,,,14.86373794105236
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",CAN,Canada,2019,2019,10239.0,,,19.921775066978817
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",CAN,Canada,2020,2020,11640.0,,,15.89123620491712
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",CAN,Canada,2021,2021,11925.0,,,19.234419334879927
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",MCO,Monaco,2017,2017,,n,Chiffre nul ou négligeable,10.12210519663422
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",MCO,Monaco,2020,2020,6.0,,,11.54539620475705
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",MCO,Monaco,2021,2021,4.0,,,16.844190447515896
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",MCO,Monaco,2022,2022,2.0,,,14.16466369897446
E_5T8_FOREIGN_ORG40535,"Etudiants internationaux dans le pays d'accueil d'Asie du Sud et de l'Ouest, les deux sexes (nombre)",MCO,Monaco,2023,2023,7.0,,,18.359645694289803
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",BIH,Bosnie-Herzégovine,2017,2017,7.0,,,14.28898092556518
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",BIH,Bosnie-Herzégovine,2018,2018,10.0,,,17.129966963549855
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",BIH,Bosnie-Herzégovine,2019,2019,9.0,,,15.661600170334582
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",BIH,Bosnie-Herzégovine,2020,2020,2.0,,,11.199035673286229
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",BIH,Bosnie-Herzégovine,2021,2021,5.0,,,17.179512067070323
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",BIH,Bosnie-Herzégovine,2022,2022,5.0,,,17.06371801347698
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",AUS,Australie,2017,2017,9126.0,,,11.157181512132148
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",AUS,Australie,2018,2018,9469.0,,,15.61911457807729
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",AUS,Australie,2019,2019,10304.0,,,13.356500175487184
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",AUS,Australie,2020,2020,9468.0,,,14.588497820457755
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",AUS,Australie,2021,2021,8153.0,,,14.227586930307758
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",CHE,Suisse,2017,2017,1129.0,,,11.047744042491885
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",CHE,Suisse,2018,2018,1125.0,,,11.580229862912798
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",CHE,Suisse,2019,2019,1113.0,,,10.868086161436501
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",CHE,Suisse,2020,2020,1117.0,,,11.92447013603362
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",CHE,Suisse,2021,2021,1155.0,,,18.524443864977457
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",NZL,Nouvelle-Zélande,2017,2017,,n,Chiffre nul ou négligeable,10.245226492629328
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",NZL,Nouvelle-Zélande,2018,2018,,n,Chiffre nul ou négligeable,14.316172502868561
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",NZL,Nouvelle-Zélande,2019,2019,1.0,,,18.009363887030908
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",NZL,Nouvelle-Zélande,2020,2020,,n,Chiffre nul ou négligeable,11.0025820452739
E_5T8_FOREIGN_ORG99000000,"Etudiants internationaux dans le pays d'accueil des régions inconnues, les deux sexes (nombre)",NZL,Nouvelle-Zélande,2021,2021,2.0,,,12.277135901589647
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ARG,Argentine,2017,2017,5403.0,,,17.27439707558287
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ARG,Argentine,2018,2018,7291.0,,,16.475524325933527
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ARG,Argentine,2019,2019,6419.0,,,15.63023836715166
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ARG,Argentine,2020,2020,8893.0,,,11.716408166281807
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",ARG,Argentine,2021,2021,4920.0,,,17.945310119658657
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",HND,Honduras,2017,2017,161.0,,,11.41414111881296
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",HND,Honduras,2018,2018,153.0,,,11.347978947230642
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",HND,Honduras,2019,2019,156.0,,,17.950350443033543
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",JPN,Japon,2017,2017,2106.0,,,13.692233278840753
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",JPN,Japon,2018,2018,2393.0,,,13.126171159233468
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",JPN,Japon,2019,2019,2915.0,,,12.786720513102363
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",JPN,Japon,2020,2020,3457.0,,,13.249721063676015
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",FRA,France,2017,2017,38271.0,,,13.405875997076052
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",FRA,France,2018,2018,34122.0,,,16.963676936065397
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",FRA,France,2019,2019,34355.0,,,12.402622011512726
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",FRA,France,2020,2020,35894.0,,,13.25326453473905
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",FRA,France,2021,2021,33740.0,,,17.76211508470066
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",40510,Monde,2017,2017,380899.01063,,,19.13150573313712
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",40510,Monde,2018,2018,381840.01596,,,16.12835970228432
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",40510,Monde,2020,2020,405765.30108,‡,Estimation ISU,11.05118229462807
E_5T8_FOREIGN_ORG40540,"Etudiants internationaux dans le pays d'accueil d'Afrique subsaharienne , les deux sexes (nombre)",VCT,Saint-Vincent-et-les Grenadines,2018,2018,,n,Chiffre nul ou négligeable,15.415846607086229
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",KHM,Cambodge,2021,2021,,n,Chiffre nul ou négligeable,16.277788742244063
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",UZB,Ouzbékistan,2017,2017,373.0,,,13.140526970069475
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",UZB,Ouzbékistan,2018,2018,423.0,,,18.280003729268973
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",UZB,Ouzbékistan,2021,2021,2877.0,,,17.82078810757178
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",UZB,Ouzbékistan,2022,2022,3345.0,,,15.753067067202899
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",BEN,Bénin,2017,2017,34.0,,,11.45015589427112
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",BEN,Bénin,2018,2018,73.0,,,16.973814656840915
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",BEN,Bénin,2019,2019,76.0,,,18.95348663841522
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",BEN,Bénin,2020,2020,27.0,,,12.501011097732363
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",HKG,"Chine, région administrative spéciale de Hong Kong",2017,2017,117.334,,,19.586858956840082
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",HKG,"Chine, région administrative spéciale de Hong Kong",2018,2018,109.005,,,17.713023970302835
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",HKG,"Chine, région administrative spéciale de Hong Kong",2019,2019,131.0,,,13.003215747791124
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",HKG,"Chine, région administrative spéciale de Hong Kong",2020,2020,142.0,,,16.168211241115817
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",HKG,"Chine, région administrative spéciale de Hong Kong",2021,2021,154.0,,,13.078479320806945
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",HKG,"Chine, région administrative spéciale de Hong Kong",2022,2022,159.0,,,10.99467876093894
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",CYP,Chypre,2017,2017,231.0,,,18.241486696206856
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",CYP,Chypre,2018,2018,279.0,,,16.658070345090323
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",CYP,Chypre,2019,2019,351.0,,,16.14000651280722
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",CYP,Chypre,2020,2020,438.0,,,11.421728807132334
E_5T8_FOREIGN_ORG40525,"Etudiants internationaux dans le pays d'accueil des Etats arabes, les deux sexes (nombre)",CYP,Chypre,2021,2021,539.0,,,13.77377113169797
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",MOZ,Mozambique,2017,2017,92.0,,,18.76636080004911
E_5T8_FOREIGN_ORG40500,"Etudiants internationaux dans le pays d'accueil d'Amérique du Nord et de l'Europe occidentale, les deux sexes (nombre)",MOZ,Mozambique,2018,2018,78.0,,,11.633044607769063
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",AND,Andorre,2017,2017,,n,Chiffre nul ou négligeable,10.479028869971184
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",AND,Andorre,2018,2018,,n,Chiffre nul ou négligeable,11.911514768901753
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",AND,Andorre,2019,2019,,n,Chiffre nul ou négligeable,12.50180007174864
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",AND,Andorre,2020,2020,,n,Chiffre nul ou négligeable,17.836425237658833
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",AND,Andorre,2021,2021,1.0,,,16.481414711893315
E_5T8_FOREIGN_ORG40505,"Etudiants internationaux dans le pays d'accueil d'Asie centrale, les deux sexes (nombre)",AND,Andorre,2022,2022,1.0,,,10.173427468064922
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",PRT,Portugal,2017,2017,756.0,,,10.172896527411966
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",PRT,Portugal,2018,2018,766.0,,,15.668964288000554
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",PRT,Portugal,2019,2019,758.0,,,16.332924423782888
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",PRT,Portugal,2020,2020,786.0,,,11.254218809155539
E_5T8_FOREIGN_ORG40530,"Etudiants internationaux dans le pays d'accueil de l'Europe centrale et orientale, les deux sexes (nombre)",PRT,Portugal,2021,2021,752.0,,,16.104621520835593
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",LAO,République démocratique populaire lao,2017,2017,458.0,,,12.4035191041954
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",LAO,République démocratique populaire lao,2018,2018,483.0,,,13.367213424605472
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",LAO,République démocratique populaire lao,2019,2019,447.0,,,14.088315803843413
E_5T8_FOREIGN_ORG40515,"Etudiants internationaux dans le pays d'accueil d'Asie orientale et Pacifique, les deux sexes (nombre)",LAO,République démocratique populaire lao,2020,2020,514.0,,,11.161947962342797
